"parcel_id","neighborhood","sale_price","avg_price","price_ratio","investment_flag"
"156 02 0 116.00","6737",188000,"211174","0.89","Normal"
"043 02 0 110.00","6950",100000,"112923","0.89","Normal"
"108 16 0 133.00","4132",125000,"140536","0.89","Normal"
"080 08 0 087.00","3536",83500,"94074","0.89","Normal"
"060 01 0 024.00","3534",110900,"124582","0.89","Normal"
"128 11 0 035.00","6732",162900,"183683","0.89","Normal"
"098 01 0 037.00","6235",175000,"196494","0.89","Normal"
"148 06 0 094.00","3927",125000,"141184","0.89","Normal"
"075 11 0 098.00","6228",128500,"143937","0.89","Normal"
"150 07 0 141.00","6027",123500,"139199","0.89","Normal"
"069 03 0 046.00","3532",112400,"125687","0.89","Normal"
"108 08 0 074.00","4132",125000,"140536","0.89","Normal"
"148 08 0 209.00","3827",105500,"118022","0.89","Normal"
"102 16 0 006.00","4427",604000,"674944","0.89","Normal"
"084 08 0 058.00","4127",169400,"190624","0.89","Normal"
"144 10 0 008.00","9226",750000,"844165","0.89","Normal"
"082 13 0 057.00","126",235000,"263041","0.89","Normal"
"091 05 0 271.00","3329",136500,"153487","0.89","Normal"
"165 14 0 129.00","6328",129000,"145587","0.89","Normal"
"132 01 0 019.00","3727",548900,"617802","0.89","Normal"
"120 01 0 098.00","3026",91000,"102347","0.89","Normal"
"159 06 0 007.00","9226",750000,"844165","0.89","Normal"
"103 10 0 020.00","3332",280000,"314174","0.89","Normal"
"073 01 0 059.00","7329",192875,"216675","0.89","Normal"
"147 02 0 154.00","4026",242500,"271986","0.89","Normal"
"098 02 0 044.00","6235",173900,"196494","0.89","Normal"
"119 15 0 139.00","3131",138000,"155391","0.89","Normal"
"165 13 0 026.00","6328",130000,"145587","0.89","Normal"
"096 16 0 143.00","4132",125000,"140536","0.89","Normal"
"059 05 0 236.00","3533",97000,"108406","0.89","Normal"
"102 04 0 207.00","3337",147000,"165900","0.89","Normal"
"105 09 0 258.00","1626",430000,"485564","0.89","Normal"
"108 08 0 046.00","4132",125000,"140536","0.89","Normal"
"095 11 0 003.00","4130",147000,"165917","0.89","Normal"
"064 04 0 015.00","6228",128000,"143937","0.89","Normal"
"133 08 0 094.00","3926",118000,"132656","0.89","Normal"
"118 14 0 125.00","9528",525000,"589973","0.89","Normal"
"105 13 0 156.00","1626",432600,"485564","0.89","Normal"
"043 01 0 172.00","6950",100000,"112923","0.89","Normal"
"133 06 0 091.00","3126",140000,"156832","0.89","Normal"
"108 08 0 306.00","4132",125000,"140536","0.89","Normal"
"148 08 0 057.00","3827",105000,"118022","0.89","Normal"
"072 16 0 160.00","3626",199000,"223658","0.89","Normal"
"136 10 0 090.00","6026",145000,"163435","0.89","Normal"
"147 16 0 004.00","4028",174900,"197237","0.89","Normal"
"082 16 0 255.00","2326",325000,"365735","0.89","Normal"
"081 08 0 262.00","126",235000,"263041","0.89","Normal"
"073 09 0 137.00","7331",190000,"213869","0.89","Normal"
"130 10 0 020.00","9026",1275000,"1426267","0.89","Normal"
"082 03 0 543.00","2026",175000,"197491","0.89","Normal"
"162 05 0 044.00","3927",125000,"141184","0.89","Normal"
"072 11 0 125.00","3627",172500,"193530","0.89","Normal"
"146 16 0 189.00","4026",242500,"271986","0.89","Normal"
"136 13 0 126.00","6028",117000,"132146","0.89","Normal"
"118 14 0 046.00","9528",525000,"589973","0.89","Normal"
"150 01 0 069.00","6028",117000,"132146","0.89","Normal"
"094 16 0 016.00","4129",135000,"151691","0.89","Normal"
"065 13 0 088.00","6228",128000,"143937","0.89","Normal"
"110 00 0 001.00","6235",175000,"196494","0.89","Normal"
"133 02 0 264.00","3126",140000,"156832","0.89","Normal"
"073 11 0 076.00","4127",170000,"190624","0.89","Normal"
"095 12 0 060.00","4130",146900,"165917","0.89","Normal"
"083 05 0 017.00","3628",185500,"208757","0.89","Normal"
"083 02 0 268.00","2726",257500,"288925","0.89","Normal"
"086 07 0 065.00","6229",137900,"155407","0.89","Normal"
"091 16 0 042.00","2526",399000,"448384","0.89","Normal"
"043 15 0 261.00","6927",103500,"116061","0.89","Normal"
"072 05 0 147.00","3628",185000,"208757","0.89","Normal"
"117 04 0 331.00","2229",441350,"495294","0.89","Normal"
"018 07 0 045.00","9326",142000,"159738","0.89","Normal"
"102 03 0 027.00","3328",168500,"188318","0.89","Normal"
"052 08 0 042.00","6926",142000,"160188","0.89","Normal"
"160 12 0 107.00","4027",310000,"348261","0.89","Normal"
"096 14 0 078.00","4131",119900,"134317","0.89","Normal"
"026 09 0 008.00","9326",142000,"159738","0.89","Normal"
"096 10 0 057.00","4131",120000,"134317","0.89","Normal"
"162 03 0 148.00","3928",107900,"121911","0.89","Normal"
"118 05 0 043.00","1626",434500,"485564","0.89","Normal"
"102 14 0 040.00","4426",309900,"347891","0.89","Normal"
"073 09 0 203.00","7331",189900,"213869","0.89","Normal"
"119 06 0 180.00","3130",130000,"145811","0.89","Normal"
"084 08 0 051.00","4127",169000,"190624","0.89","Normal"
"071 11 0 164.00","3426",150000,"168290","0.89","Normal"
"026 07 0 059.00","9328",135000,"151681","0.89","Normal"
"071 15 0 352.00","2026",175000,"197491","0.89","Normal"
"096 06 0 074.00","4131",120000,"134317","0.89","Normal"
"082 03 0 255.00","2026",175000,"197491","0.89","Normal"
"071 15 0 331.00","2026",174947,"197491","0.89","Normal"
"148 12 0 094.00","3827",105667,"118022","0.90","Normal"
"096 09 0 103.00","4130",150000,"165917","0.90","Normal"
"051 12 0 023.00","6927",105000,"116061","0.90","Normal"
"150 01 0 219.00","6028",119085,"132146","0.90","Normal"
"083 13 0 232.00","2328",214500,"238504","0.90","Normal"
"150 07 0 502.00","6027",125500,"139199","0.90","Normal"
"159 01 0 031.00","9226",760000,"844165","0.90","Normal"
"158 00 0 078.00","6528",589500,"651742","0.90","Normal"
"103 12 0 106.00","2626",623000,"689119","0.90","Normal"
"150 06 0 085.00","6028",119000,"132146","0.90","Normal"
"051 12 0 045.00","6927",105000,"116061","0.90","Normal"
"115 10 0 086.00","4428",365000,"404698","0.90","Normal"
"117 06 0 002.00","3226",530000,"590033","0.90","Normal"
"133 07 0 107.00","3131",140000,"155391","0.90","Normal"
"083 13 0 507.00","2326",327765,"365735","0.90","Normal"
"083 08 0 141.00","3629",210000,"234542","0.90","Normal"
"081 08 0 280.00","126",236640,"263041","0.90","Normal"
"053 07 0 023.00","6226",122000,"135658","0.90","Normal"
"150 09 0 199.00","6028",119500,"132146","0.90","Normal"
"065 13 0 093.00","6228",130000,"143937","0.90","Normal"
"071 16 0 026.00","3426",151000,"168290","0.90","Normal"
"081 06 0 184.00","3326",77500,"86160","0.90","Normal"
"075 04 0 140.00","6228",129900,"143937","0.90","Normal"
"072 11 0 298.00","3627",175000,"193530","0.90","Normal"
"033 12 0 103.00","9327",114000,"127022","0.90","Normal"
"161 05 0 028.00","4027",315000,"348261","0.90","Normal"
"104 11 0 228.00","2426",489000,"544964","0.90","Normal"
"091 13 0 073.00","3329",138000,"153487","0.90","Normal"
"074 12 0 105.00","6233",124900,"139410","0.90","Normal"
"091 11 0 006.00","1228",120000,"133382","0.90","Normal"
"118 02 0 124.00","1626",438000,"485564","0.90","Normal"
"043 15 0 047.00","6927",105000,"116061","0.90","Normal"
"090 08 0 045.00","3329",138000,"153487","0.90","Normal"
"130 05 0 042.00","4327",699000,"777740","0.90","Normal"
"072 07 0 242.00","3627",175000,"193530","0.90","Normal"
"132 05 0 035.00","9528",529900,"589973","0.90","Normal"
"102 03 0 108.00","3328",168900,"188318","0.90","Normal"
"142 02 0 242.00","6733",199000,"221318","0.90","Normal"
"142 02 0 196.00","6733",199900,"221318","0.90","Normal"
"115 10 0 024.00","4428",363500,"404698","0.90","Normal"
"096 16 0 110.00","4131",120700,"134317","0.90","Normal"
"150 03 0 178.00","4291",120000,"133126","0.90","Normal"
"091 05 0 207.00","3329",138000,"153487","0.90","Normal"
"090 12 0 076.00","3328",169000,"188318","0.90","Normal"
"162 16 0 063.00","3947",91000,"101150","0.90","Normal"
"105 10 0 214.00","1627",359900,"401413","0.90","Normal"
"061 16 0 188.00","7328",216000,"240699","0.90","Normal"
"102 03 0 079.00","3328",169900,"188318","0.90","Normal"
"092 06 0 375.00","1129",94500,"104493","0.90","Normal"
"148 01 0 090.00","3927",127000,"141184","0.90","Normal"
"148 05 0 201.00","3927",127000,"141184","0.90","Normal"
"064 09 0 035.00","6230",115000,"127241","0.90","Normal"
"061 01 0 040.00","4830",168500,"186566","0.90","Normal"
"093 13 0 280.00","1026",338000,"377237","0.90","Normal"
"060 03 0 070.00","4829",123000,"137362","0.90","Normal"
"161 01 0 002.00","4026",245000,"271986","0.90","Normal"
"115 08 0 077.00","4429",555000,"618787","0.90","Normal"
"105 03 0 265.00","1426",87500,"97659","0.90","Normal"
"142 10 0 037.00","6735",214900,"239992","0.90","Normal"
"150 03 0 218.00","4291",120000,"133126","0.90","Normal"
"146 04 0 033.00","4026",244000,"271986","0.90","Normal"
"150 02 0 203.00","4291",120000,"133126","0.90","Normal"
"142 07 0 002.00","6735",215000,"239992","0.90","Normal"
"148 07 0 099.00","3930",101000,"111986","0.90","Normal"
"095 16 0 012.00","4130",150000,"165917","0.90","Normal"
"133 00 0 072.00","3926",120000,"132656","0.90","Normal"
"084 16 0 141.00","4130",150000,"165917","0.90","Normal"
"119 14 0 099.00","3126",141500,"156832","0.90","Normal"
"085 11 0 017.00","4128",157695,"174508","0.90","Normal"
"025 00 0 086.00","9326",143900,"159738","0.90","Normal"
"129 08 0 023.00","4326",261640,"292087","0.90","Normal"
"108 16 0 196.00","4132",127000,"140536","0.90","Normal"
"149 05 0 242.00","6031",142050,"157079","0.90","Normal"
"064 02 0 061.00","6227",345000,"385377","0.90","Normal"
"083 07 0 118.00","2726",260000,"288925","0.90","Normal"
"082 03 0 158.00","2026",177000,"197491","0.90","Normal"
"164 09 0 024.00","6333",148000,"165066","0.90","Normal"
"061 16 0 257.00","7328",216000,"240699","0.90","Normal"
"136 14 0 042.00","4291",120000,"133126","0.90","Normal"
"104 11 0 243.00","2426",490000,"544964","0.90","Normal"
"072 15 0 220.00","7330",183000,"203936","0.90","Normal"
"150 10 0 079.00","6027",125000,"139199","0.90","Normal"
"074 08 0 029.00","6233",124900,"139410","0.90","Normal"
"127 00 0 258.00","6736",279900,"311998","0.90","Normal"
"133 08 0 163.00","3926",120000,"132656","0.90","Normal"
"084 14 0 128.00","4129",137000,"151691","0.90","Normal"
"086 08 0 113.00","6229",139900,"155407","0.90","Normal"
"072 02 0 073.00","7332",180000,"199703","0.90","Normal"
"084 12 0 083.00","4130",150000,"165917","0.90","Normal"
"146 11 0 023.00","4026",245900,"271986","0.90","Normal"
"149 02 0 067.00","6031",140900,"157079","0.90","Normal"
"146 16 0 049.00","4026",245900,"271986","0.90","Normal"
"147 10 0 164.00","4028",177900,"197237","0.90","Normal"
"093 16 0 195.00","1426",87900,"97659","0.90","Normal"
"119 06 0 229.00","3130",131297,"145811","0.90","Normal"
"084 11 0 175.00","4130",150000,"165917","0.90","Normal"
"130 03 0 074.00","9026",1290000,"1426267","0.90","Normal"
"083 13 0 228.00","2328",213600,"238504","0.90","Normal"
"083 16 0 013.00","3629",210000,"234542","0.90","Normal"
"081 12 0 271.00","126",235500,"263041","0.90","Normal"
"133 12 0 268.00","3926",120000,"132656","0.90","Normal"
"075 09 0 033.00","6233",125000,"139410","0.90","Normal"
"043 13 0 199.00","6927",104000,"116061","0.90","Normal"
"083 07 0 237.00","3629",210000,"234542","0.90","Normal"
"091 15 0 319.00","2526",402000,"448384","0.90","Normal"
"150 10 0 213.00","6027",124900,"139199","0.90","Normal"
"162 16 0 032.00","3947",91000,"101150","0.90","Normal"
"074 08 0 064.00","6233",125500,"139410","0.90","Normal"
"149 06 0 103.00","6031",141000,"157079","0.90","Normal"
"053 03 0 264.00","6226",122000,"135658","0.90","Normal"
"044 14 0 009.00","6226",122500,"135658","0.90","Normal"
"108 12 0 014.00","4132",127000,"140536","0.90","Normal"
"098 05 0 022.00","6235",176000,"196494","0.90","Normal"
"161 03 0 136.00","4028",177500,"197237","0.90","Normal"
"147 08 0 097.00","3927",127000,"141184","0.90","Normal"
"084 14 0 086.00","4129",136175,"151691","0.90","Normal"
"012 00 0 109.00","6826",225000,"251284","0.90","Normal"
"072 10 0 028.00","3627",174000,"193530","0.90","Normal"
"092 02 0 366.00","1129",94500,"104493","0.90","Normal"
"114 14 0 031.00","6736",282000,"311998","0.90","Normal"
"147 01 0 249.00","4026",246000,"271986","0.90","Normal"
"098 01 0 110.00","6235",176500,"196494","0.90","Normal"
"071 08 0 062.00","4832",110000,"122360","0.90","Normal"
"156 02 0 001.00","6737",190000,"211174","0.90","Normal"
"075 09 0 254.00","6233",125000,"139410","0.90","Normal"
"086 10 0 115.00","6233",125000,"139410","0.90","Normal"
"095 07 0 021.00","4130",149622,"165917","0.90","Normal"
"134 13 0 077.00","3926",120000,"132656","0.90","Normal"
"082 12 0 053.00","1926",199900,"222213","0.90","Normal"
"164 13 0 055.00","6333",147800,"165066","0.90","Normal"
"087 09 0 001.00","6229",139900,"155407","0.90","Normal"
"150 07 0 088.00","6027",125000,"139199","0.90","Normal"
"095 04 0 131.00","4130",150000,"165917","0.90","Normal"
"033 12 0 114.00","9327",114900,"127022","0.90","Normal"
"119 15 0 153.00","3131",139900,"155391","0.90","Normal"
"172 10 0 009.00","6427",266750,"297761","0.90","Normal"
"172 05 0 011.00","4027",314000,"348261","0.90","Normal"
"061 02 0 160.00","4830",168000,"186566","0.90","Normal"
"147 08 0 239.00","4030",80000,"89256","0.90","Normal"
"160 08 0 003.00","4027",312000,"348261","0.90","Normal"
"147 15 0 007.00","4028",177900,"197237","0.90","Normal"
"161 06 0 186.00","4028",177000,"197237","0.90","Normal"
"142 00 0 358.00","6735",215000,"239992","0.90","Normal"
"102 04 0 046.00","3337",149100,"165900","0.90","Normal"
"083 11 0 006.00","2726",260000,"288925","0.90","Normal"
"094 05 0 088.00","2328",215000,"238504","0.90","Normal"
"161 09 0 046.00","4027",312000,"348261","0.90","Normal"
"083 02 0 073.00","2726",261275,"288925","0.90","Normal"
"103 04 0 002.00","2526",405000,"448384","0.90","Normal"
"052 01 0 296.00","6927",105000,"116061","0.90","Normal"
"073 05 0 020.00","7330",183000,"203936","0.90","Normal"
"104 16 0 170.00","2226",629000,"702381","0.90","Normal"
"148 01 0 116.00","3927",127500,"141184","0.90","Normal"
"091 10 0 379.00","1228",120000,"133382","0.90","Normal"
"133 06 0 194.00","3131",139900,"155391","0.90","Normal"
"071 04 0 138.00","4832",110000,"122360","0.90","Normal"
"053 13 0 027.00","6926",144500,"160188","0.90","Normal"
"103 04 0 331.00","2526",405000,"448384","0.90","Normal"
"043 15 0 233.00","6927",104900,"116061","0.90","Normal"
"102 07 0 063.00","3328",170000,"188318","0.90","Normal"
"026 13 0 009.00","9326",144000,"159738","0.90","Normal"
"080 08 0 111.00","3536",84970,"94074","0.90","Normal"
"144 14 0 010.00","9226",760000,"844165","0.90","Normal"
"075 09 0 112.00","6233",126000,"139410","0.90","Normal"
"150 03 0 197.00","4291",120000,"133126","0.90","Normal"
"150 05 0 275.00","6028",118500,"132146","0.90","Normal"
"082 03 0 046.00","2026",178000,"197491","0.90","Normal"
"133 11 0 028.00","3926",120000,"132656","0.90","Normal"
"147 02 0 090.00","4026",245000,"271986","0.90","Normal"
"096 09 0 087.00","4130",150000,"165917","0.90","Normal"
"018 16 0 205.00","9326",143000,"159738","0.90","Normal"
"144 12 0 015.00","9226",761280,"844165","0.90","Normal"
"120 09 0 064.00","3027",138000,"153984","0.90","Normal"
"116 05 0 012.00","4429",560000,"618787","0.90","Normal"
"145 05 0 028.00","9226",757500,"844165","0.90","Normal"
"162 16 0 057.00","3947",91000,"101150","0.90","Normal"
"117 02 0 160.00","3226",530000,"590033","0.90","Normal"
"131 16 0 059.00","9529",743000,"827009","0.90","Normal"
"091 16 0 338.00","1126",340000,"377736","0.90","Normal"
"156 02 0 208.00","6737",191000,"211174","0.90","Normal"
"164 13 0 078.00","6333",148000,"165066","0.90","Normal"
"032 09 0 069.00","6828",159000,"175820","0.90","Normal"
"083 09 0 067.00","2326",330000,"365735","0.90","Normal"
"148 05 0 056.00","3927",127000,"141184","0.90","Normal"
"103 06 0 015.00","3332",282500,"314174","0.90","Normal"
"103 12 0 121.00","2626",617000,"689119","0.90","Normal"
"133 06 0 077.00","3126",141500,"156832","0.90","Normal"
"093 04 0 109.00","2328",215000,"238504","0.90","Normal"
"119 07 0 003.00","3132",109000,"120464","0.90","Normal"
"083 12 0 191.00","3629",210000,"234542","0.90","Normal"
"063 08 0 063.00","6230",115000,"127241","0.90","Normal"
"065 13 0 081.00","6228",130000,"143937","0.90","Normal"
"119 06 0 080.00","3130",131600,"145811","0.90","Normal"
"075 01 0 034.00","6233",125000,"139410","0.90","Normal"
"086 07 0 088.00","6229",140000,"155407","0.90","Normal"
"090 16 0 064.00","3328",169100,"188318","0.90","Normal"
"093 15 0 298.00","1426",87550,"97659","0.90","Normal"
"095 05 0 048.00","4129",136760,"151691","0.90","Normal"
"132 16 0 093.00","4026",244000,"271986","0.90","Normal"
"148 14 0 062.00","3927",127000,"141184","0.90","Normal"
"150 11 0 003.00","6027",124900,"139199","0.90","Normal"
"146 08 0 034.00","4026",244900,"271986","0.90","Normal"
"091 05 0 265.00","3329",138900,"153487","0.90","Normal"
"065 13 0 013.00","6228",129500,"143937","0.90","Normal"
"147 16 0 075.00","3927",127000,"141184","0.90","Normal"
"053 15 0 038.00","6231",153900,"171226","0.90","Normal"
"108 08 0 049.00","4132",126900,"140536","0.90","Normal"
"172 02 0 102.00","4027",312000,"348261","0.90","Normal"
"081 10 0 226.00","3326",77500,"86160","0.90","Normal"
"032 09 0 021.00","6828",158000,"175820","0.90","Normal"
"104 11 0 003.00","2426",488000,"544964","0.90","Normal"
"115 02 0 083.00","4426",313000,"347891","0.90","Normal"
"092 13 0 169.00","1126",339000,"377736","0.90","Normal"
"064 01 0 044.00","4356",330000,"365217","0.90","Normal"
"083 13 0 011.00","2326",330000,"365735","0.90","Normal"
"145 02 0 064.00","3728",516000,"573374","0.90","Normal"
"156 02 0 191.00","6737",190000,"211174","0.90","Normal"
"051 07 0 016.00","6942",168000,"186907","0.90","Normal"
"071 08 0 291.00","3426",152000,"168290","0.90","Normal"
"073 05 0 125.00","7329",195000,"216675","0.90","Normal"
"104 15 0 140.00","2426",488500,"544964","0.90","Normal"
"147 04 0 114.00","3926",120000,"132656","0.90","Normal"
"044 14 0 017.00","6226",122000,"135658","0.90","Normal"
"061 16 0 269.00","7328",216500,"240699","0.90","Normal"
"162 06 0 287.00","3929",112900,"125431","0.90","Normal"
"120 01 0 087.00","3026",92500,"102347","0.90","Normal"
"052 05 0 043.00","6927",105000,"116061","0.90","Normal"
"115 11 0 059.00","4428",363750,"404698","0.90","Normal"
"072 13 0 433.00","2726",260000,"288925","0.90","Normal"
"105 14 0 192.00","1626",437000,"485564","0.90","Normal"
"150 06 0 036.00","6028",119000,"132146","0.90","Normal"
"071 04 0 063.00","4832",110000,"122360","0.90","Normal"
"116 14 0 058.00","4328",537000,"594574","0.90","Normal"
"117 15 0 077.00","3727",553990,"617802","0.90","Normal"
"061 15 0 018.00","7332",179500,"199703","0.90","Normal"
"083 06 0 333.00","2326",329600,"365735","0.90","Normal"
"117 12 0 069.00","3727",555000,"617802","0.90","Normal"
"118 09 0 194.00","3726",405500,"448188","0.90","Normal"
